PartCondition,AircraftTotalTime
CORRODED,61857.0
CORRODED,61857.0
CORRODED,61857.0
CORRODED,50598.0
CORRODED,50598.0
CORRODED,87522.0
CORRODED,58814.0
CRACKED,81679.0
CORRODED,46328.0
CORRODED,46328.0
CORRODED,45212.0
CORRODED,45212.0
CORRODED,45212.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,45212.0
CORRODED,45991.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CRACKED,61340.0
CORRODED,61340.0
CRACKED,45991.0
CORRODED,39291.0
CORRODED,39291.0
CRACKED,58186.0
CRACKED,58186.0
CRACKED,63611.0
CORRODED,58186.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,38381.0
CRACKED,51719.0
CRACKED,45991.0
CORRODED,45991.0
CORRODED,111163.0
CORRODED,78110.0
CORRODED,75039.0
CORRODED,36833.0
CRACKED,57592.0
CORRODED,35128.0
CORRODED,34936.0
CORRODED,34936.0
CORRODED,34936.0
CORRODED,34936.0
CRACKED,68310.0
CORRODED,36838.0
CRACKED,75039.0
CRACKED,75039.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,35494.0
CORRODED,57881.0
CRACKED,57592.0
CORRODED,34936.0
CORRODED,34936.0
CORRODED,34936.0
CRACKED,34936.0
CRACKED,34936.0
CRACKED,34936.0
CORRODED,49052.0
CORRODED,49052.0
CORRODED,49052.0
CORRODED,48867.0
CORRODED,48867.0
CORRODED,48867.0
CORRODED,35214.0
CORRODED,35214.0
CORRODED,35214.0
CRACKED,35214.0
CRACKED,35214.0
CRACKED,35214.0
CORRODED,35214.0
CRACKED,35214.0
CORRODED,48867.0
CORRODED,48867.0
CORRODED,48867.0
CORRODED,48867.0
CORRODED,48867.0
CORRODED,48867.0
CRACKED,76723.0
CORRODED,75282.0
CRACKED,67863.0
CRACKED,67863.0
CORRODED,51719.0
CRACKED,121456.0
CRACKED,75282.0
CORRODED,75282.0
CORRODED,58577.0
CORRODED,52281.0
CRACKED,72579.0
CORRODED,51719.0
CORRODED,51719.0
CORRODED,51719.0
CORRODED,51719.0
CORRODED,51719.0
CRACKED,70207.0
CRACKED,70207.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,67951.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,67951.0
CRACKED,69734.0
CORRODED,67951.0
CORRODED,76101.0
CRACKED,77390.0
CRACKED,77390.0
CRACKED,77390.0
CRACKED,67590.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,67951.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,67951.0
CORRODED,69734.0
CORRODED,69500.0
CORRODED,69734.0
CORRODED,67951.0
CORRODED,69734.0
CORRODED,70207.0
CORRODED,67951.0
CORRODED,70207.0
CORRODED,70207.0
CORRODED,67951.0
CORRODED,69734.0
CRACKED,58901.0
CRACKED,58901.0
CRACKED,58901.0
CRACKED,58901.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,60684.0
CRACKED,58207.0
CRACKED,67471.0
CRACKED,67471.0
CRACKED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CRACKED,67471.0
CRACKED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CRACKED,67471.0
CORRODED,67471.0
CORRODED,75039.0
CRACKED,113772.0
CRACKED,91758.0
CRACKED,91758.0
CRACKED,70207.0
CORRODED,28421.0
CORRODED,67951.0
CORRODED,60967.0
CORRODED,60967.0
CRACKED,58207.0
CORRODED,58493.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58207.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,58493.0
CRACKED,69734.0
CORRODED,28906.0
CORRODED,28421.0
CORRODED,73309.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CRACKED,58208.0
CRACKED,58208.0
CRACKED,58208.0
CRACKED,58208.0
CRACKED,60684.0
CRACKED,60684.0
CRACKED,60684.0
CRACKED,60684.0
CORRODED,58493.0
CORRODED,58208.0
CRACKED,58493.0
CRACKED,58208.0
CRACKED,58208.0
CORRODED,58208.0
CRACKED,60684.0
CORRODED,60684.0
CORRODED,60684.0
CORRODED,60684.0
CRACKED,58208.0
CRACKED,58208.0
CORRODED,58208.0
CRACKED,58208.0
CORRODED,12546.0
CORRODED,12546.0
CORRODED,12546.0
CRACKED,10105.0
CRACKED,12546.0
CRACKED,58982.0
CRACKED,58982.0
CORRODED,27108.0
CORRODED,113796.0
CORRODED,122007.0
CORRODED,122007.0
CORRODED,122007.0
CORRODED,122007.0
CRACKED,3354.0
CRACKED,17256.0
CORRODED,17256.0
CRACKED,17171.0
CORRODED,17171.0
CORRODED,17256.0
CRACKED,17171.0
CRACKED,36214.0
CRACKED,84860.0
CORRODED,98730.0
CRACKED,98730.0
CORRODED,98730.0
CORRODED,98730.0
CORRODED,36214.0
CRACKED,38530.0
CORRODED,84860.0
CORRODED,40371.0
CORRODED,38530.0
CORRODED,84860.0
CORRODED,84860.0
CORRODED,28808.0
CORRODED,28808.0
CORRODED,28808.0
CORRODED,28808.0
CORRODED,28808.0
CRACKED,45212.0
CRACKED,45991.0
CRACKED,45991.0
CORRODED,45212.0
CORRODED,46328.0
CRACKED,46328.0
CRACKED,45991.0
CRACKED,45991.0
CRACKED,45991.0
CORRODED,45991.0
CRACKED,45212.0
CORRODED,60684.0
CORRODED,57539.0
CORRODED,57809.0
CORRODED,12546.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,60967.0
CORRODED,59564.0
CORRODED,45212.0
CRACKED,45991.0
CORRODED,45991.0
CORRODED,45991.0
CORRODED,46328.0
CRACKED,46328.0
CRACKED,24190.0
CRACKED,30319.0
CORRODED,38295.0
CORRODED,39529.0
CRACKED,30319.0
CORRODED,38295.0
CRACKED,24190.0
CRACKED,30319.0
CRACKED,24190.0
CRACKED,45991.0
CORRODED,38295.0
CRACKED,30319.0
CORRODED,38496.0
CRACKED,31904.0
CORRODED,34566.0
CORRODED,38295.0
CORRODED,22953.0
CORRODED,22953.0
CRACKED,111163.0
CORRODED,111163.0
CORRODED,20725.0
CORRODED,19558.0
CORRODED,20725.0
CORRODED,19558.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,19558.0
CORRODED,19558.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,19558.0
CORRODED,19558.0
CORRODED,19558.0
CORRODED,19558.0
CRACKED,19558.0
CRACKED,19558.0
CORRODED,19558.0
CORRODED,19558.0
CRACKED,19558.0
CORRODED,44737.0
CORRODED,44737.0
CRACKED,1291.0
CRACKED,1288.0
CRACKED,78110.0
CORRODED,62319.0
CRACKED,57592.0
CORRODED,35080.0
CRACKED,35080.0
CRACKED,35080.0
CRACKED,35494.0
CRACKED,66734.0
CORRODED,61441.0
CRACKED,77450.0
CORRODED,51719.0
CORRODED,51719.0
CORRODED,51719.0
CORRODED,51719.0
CRACKED,51237.0
CRACKED,103064.0
CORRODED,75282.0
CORRODED,76101.0
CORRODED,28906.0
CRACKED,67951.0
CRACKED,45212.0
CRACKED,45991.0
CRACKED,45991.0
CORRODED,44737.0
CORRODED,44737.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CRACKED,61340.0
CRACKED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CRACKED,61340.0
CRACKED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,61340.0
CORRODED,38093.0
CORRODED,38093.0
CORRODED,41411.0
CORRODED,39291.0
CORRODED,39291.0
CRACKED,39291.0
CORRODED,19851.0
CORRODED,19851.0
CORRODED,23736.0
CORRODED,23736.0
CORRODED,23736.0
CORRODED,23736.0
CORRODED,23736.0
CORRODED,30728.0
CRACKED,38857.0
CORRODED,59156.0
CORRODED,58493.0
CORRODED,57539.0
CORRODED,57539.0
CORRODED,57539.0
CORRODED,57809.0
CORRODED,17607.0
CORRODED,17607.0
CORRODED,17607.0
CORRODED,54397.0
CORRODED,54397.0
CRACKED,19517.0
CRACKED,19517.0
CRACKED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CRACKED,19517.0
CRACKED,19517.0
CORRODED,19517.0
CORRODED,40434.0
CORRODED,19517.0
CRACKED,19517.0
CRACKED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CRACKED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CORRODED,19517.0
CRACKED,19517.0
CORRODED,115205.0
CORRODED,115205.0
CORRODED,115205.0
CRACKED,115205.0
CRACKED,2904.0
CRACKED,9913.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,115205.0
CRACKED,115205.0
CORRODED,34377.0
CRACKED,34377.0
CRACKED,34377.0
CRACKED,34377.0
CORRODED,34377.0
CORRODED,34377.0
CORRODED,34377.0
CRACKED,90745.0
CRACKED,48369.0
CORRODED,42820.0
CRACKED,68724.0
CORRODED,50316.0
CORRODED,91758.0
CRACKED,45991.0
CRACKED,45991.0
CRACKED,45991.0
CRACKED,45991.0
CRACKED,68724.0
CRACKED,68724.0
CORRODED,38295.0
CORRODED,38496.0
CRACKED,22953.0
CRACKED,26569.0
CORRODED,38496.0
CORRODED,34566.0
CRACKED,111163.0
CRACKED,111163.0
CORRODED,26526.0
CORRODED,127389.0
CORRODED,127389.0
CORRODED,127389.0
CRACKED,127389.0
CRACKED,26526.0
CORRODED,30062.0
CRACKED,44722.0
CORRODED,26675.0
CORRODED,26675.0
CRACKED,57697.0
CRACKED,58179.0
CRACKED,57697.0
CRACKED,58179.0
CRACKED,61811.0
CRACKED,61812.0
CRACKED,57697.0
CRACKED,15883.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CORRODED,58179.0
CRACKED,58179.0
CRACKED,58179.0
CRACKED,58179.0
CRACKED,58179.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,58179.0
CORRODED,54754.0
CORRODED,58179.0
CORRODED,57697.0
CRACKED,57697.0
CRACKED,54754.0
CORRODED,11992.0
CRACKED,11992.0
CRACKED,45991.0
CRACKED,57697.0
CRACKED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CRACKED,33438.0
CORRODED,58179.0
CRACKED,58179.0
CRACKED,33438.0
CRACKED,26227.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CRACKED,54754.0
CRACKED,54754.0
CRACKED,54754.0
CRACKED,54754.0
CRACKED,54754.0
CORRODED,58179.0
CORRODED,58179.0
CRACKED,57697.0
CRACKED,54754.0
CORRODED,58179.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CORRODED,26526.0
CORRODED,45991.0
CORRODED,45991.0
CRACKED,9580.0
CORRODED,9580.0
CORRODED,9580.0
CORRODED,26526.0
CRACKED,26526.0
CORRODED,26526.0
CORRODED,26526.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,58179.0
CORRODED,58179.0
CRACKED,58179.0
CORRODED,58179.0
CORRODED,58179.0
CRACKED,58179.0
CORRODED,26526.0
CORRODED,26526.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,26526.0
CRACKED,65096.0
CRACKED,45192.0
CRACKED,45192.0
CRACKED,38857.0
CRACKED,38857.0
CORRODED,38857.0
CRACKED,38855.0
CORRODED,38857.0
CORRODED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CORRODED,51237.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,95344.0
CRACKED,6354.0
CORRODED,127389.0
CRACKED,127389.0
CORRODED,9580.0
CRACKED,9580.0
CRACKED,68310.0
CRACKED,57592.0
CRACKED,27175.0
CRACKED,33143.0
CRACKED,33143.0
CRACKED,33143.0
CRACKED,33143.0
CRACKED,42384.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CRACKED,59564.0
CORRODED,59564.0
CORRODED,59564.0
CRACKED,59564.0
CRACKED,50435.0
CRACKED,59204.0
CRACKED,68726.0
CRACKED,33438.0
CRACKED,33438.0
CORRODED,63281.0
CRACKED,45212.0
CRACKED,45212.0
CORRODED,50316.0
CORRODED,50316.0
CORRODED,13649.0
CORRODED,13649.0
CRACKED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CRACKED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CRACKED,73869.0
CRACKED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,73869.0
CORRODED,27310.0
CORRODED,27310.0
CORRODED,27310.0
CORRODED,27310.0
CORRODED,27310.0
CORRODED,27310.0
CORRODED,27310.0
CRACKED,33438.0
CRACKED,45192.0
CORRODED,45192.0
CRACKED,38857.0
CORRODED,38857.0
CRACKED,3447.0
CRACKED,45212.0
CRACKED,46328.0
CORRODED,46328.0
CRACKED,46534.0
CRACKED,46328.0
CRACKED,11992.0
CORRODED,11992.0
CORRODED,11992.0
CORRODED,11992.0
CORRODED,11992.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,14628.0
CORRODED,38530.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,33438.0
CRACKED,33438.0
CRACKED,33438.0
CRACKED,33438.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CORRODED,28906.0
CORRODED,28906.0
CORRODED,28906.0
CORRODED,28906.0
CRACKED,45212.0
CRACKED,45212.0
CRACKED,38857.0
CORRODED,34936.0
CORRODED,51237.0
CRACKED,51237.0
CRACKED,78994.0
CORRODED,121456.0
CRACKED,58901.0
CRACKED,56878.0
CRACKED,58982.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CRACKED,38857.0
CORRODED,60684.0
CRACKED,58493.0
CORRODED,58493.0
CRACKED,60684.0
CRACKED,58493.0
CRACKED,111163.0
CRACKED,111163.0
CRACKED,73309.0
CORRODED,46328.0
CRACKED,22953.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CORRODED,38295.0
CRACKED,31904.0
CRACKED,31904.0
CORRODED,38295.0
CORRODED,38496.0
CRACKED,31904.0
CORRODED,38295.0
CRACKED,127389.0
CORRODED,46328.0
CORRODED,39291.0
CORRODED,39291.0
CRACKED,58179.0
CRACKED,58179.0
CORRODED,58179.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,20725.0
CORRODED,4702.0
CORRODED,68310.0
CORRODED,61441.0
CRACKED,78110.0
CRACKED,78110.0
CRACKED,36175.0
CRACKED,36175.0
CORRODED,57592.0
CORRODED,57592.0
CRACKED,57592.0
CRACKED,57592.0
CRACKED,57592.0
CRACKED,57592.0
CRACKED,57592.0
CRACKED,57592.0
CRACKED,77023.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,35214.0
CORRODED,35214.0
CRACKED,35080.0
CRACKED,35080.0
CRACKED,44391.0
CORRODED,91758.0
CORRODED,35183.0
CRACKED,46328.0
CRACKED,45212.0
CRACKED,45212.0
CRACKED,45212.0
CORRODED,42493.0
CORRODED,71000.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CRACKED,39693.0
CRACKED,39693.0
CRACKED,39693.0
CRACKED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CRACKED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CRACKED,39693.0
CRACKED,39693.0
CRACKED,38857.0
CRACKED,46328.0
CRACKED,45212.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,39693.0
CORRODED,86118.0
CORRODED,86118.0
CRACKED,86118.0
CRACKED,86118.0
CORRODED,86118.0
CRACKED,87286.0
CRACKED,113796.0
CRACKED,87286.0
CORRODED,81015.0
CRACKED,72533.0
CRACKED,72533.0
CORRODED,121456.0
CORRODED,121456.0
CORRODED,121456.0
CORRODED,69133.0
CRACKED,46328.0
CORRODED,23736.0
CORRODED,23736.0
CORRODED,23736.0
CRACKED,78110.0
CORRODED,60967.0
CRACKED,38857.0
CRACKED,19556.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,57539.0
CORRODED,57539.0
CRACKED,58493.0
CRACKED,58493.0
CRACKED,58493.0
CRACKED,58493.0
CORRODED,58493.0
CORRODED,69582.0
CORRODED,28910.0
CORRODED,28421.0
CRACKED,69734.0
CORRODED,46328.0
CRACKED,46328.0
CORRODED,45991.0
CORRODED,46328.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CRACKED,19556.0
CORRODED,19556.0
CRACKED,38857.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,67471.0
CORRODED,91774.0
CORRODED,91774.0
CRACKED,45991.0
CRACKED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CRACKED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,38857.0
CORRODED,76101.0
CORRODED,76101.0
CORRODED,76101.0
CORRODED,76101.0
CORRODED,12546.0
CORRODED,7935.0
CORRODED,37525.0
CRACKED,39529.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CORRODED,58901.0
CRACKED,58982.0
CORRODED,17688.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,34949.0
CORRODED,22457.0
CORRODED,22457.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,39291.0
CRACKED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CORRODED,19556.0
CRACKED,19556.0
CRACKED,19556.0
CRACKED,44736.0
CORRODED,41154.0
CORRODED,41154.0
CORRODED,41154.0
CORRODED,41154.0
CORRODED,41154.0
CRACKED,45991.0
CRACKED,33438.0
CRACKED,38857.0
CRACKED,75282.0
CRACKED,66667.0
CORRODED,69582.0
CORRODED,28421.0
CORRODED,70207.0
CORRODED,28421.0
CORRODED,54754.0
CRACKED,54754.0
CORRODED,61441.0
CRACKED,75039.0
CORRODED,16684.0
CORRODED,16684.0
CORRODED,27630.0
CORRODED,27630.0
CORRODED,27588.0
CRACKED,54754.0
CRACKED,54555.0
CRACKED,24930.0
CRACKED,26573.0
CRACKED,41323.0
CORRODED,26573.0
CORRODED,26573.0
CORRODED,26573.0
CRACKED,12247.0
CORRODED,26573.0
CORRODED,26573.0
CORRODED,26573.0
CRACKED,26573.0
CRACKED,26573.0
CRACKED,26573.0
CRACKED,26573.0
CRACKED,72289.0
CORRODED,26573.0
CRACKED,26573.0
CRACKED,26573.0
CORRODED,12247.0
CORRODED,12247.0
CORRODED,12247.0
CORRODED,12247.0
CORRODED,12247.0
CORRODED,27588.0
CORRODED,27588.0
CORRODED,57539.0
CORRODED,57539.0
CORRODED,57539.0
CORRODED,57539.0
CORRODED,57539.0
CORRODED,60684.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CRACKED,60620.0
CORRODED,15949.0
CORRODED,76101.0
CORRODED,76101.0
CORRODED,12247.0
CORRODED,12247.0
CORRODED,12247.0
CRACKED,58901.0
CRACKED,68760.0
CRACKED,39529.0
CRACKED,31904.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,39291.0
CORRODED,7359.0
CRACKED,6689.0
CORRODED,6808.0
CRACKED,17688.0
CORRODED,58901.0
CORRODED,58901.0
CRACKED,18420.0
CRACKED,47622.0
CRACKED,47622.0
CORRODED,26311.0
CORRODED,26311.0
CRACKED,61166.0
CRACKED,73374.0
CRACKED,73374.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,127389.0
CRACKED,51205.0
CORRODED,51205.0
CRACKED,57697.0
CORRODED,54754.0
CRACKED,57697.0
CORRODED,57697.0
CORRODED,58179.0
CORRODED,58179.0
CORRODED,54754.0
CRACKED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CORRODED,54754.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CORRODED,57697.0
CORRODED,57697.0
CORRODED,127389.0
CORRODED,51205.0
CORRODED,51205.0
CRACKED,51205.0
CRACKED,26311.0
CRACKED,65764.0
CRACKED,61166.0
CRACKED,26311.0
CRACKED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26573.0
CRACKED,113796.0
CRACKED,76247.0
CRACKED,78857.0
CRACKED,55935.0
CORRODED,21620.0
CORRODED,21620.0
CRACKED,22457.0
CORRODED,22081.0
CORRODED,7553.0
CORRODED,23521.0
CRACKED,101622.0
CRACKED,101622.0
CRACKED,60684.0
CORRODED,23736.0
CORRODED,23643.0
CORRODED,127389.0
CRACKED,57697.0
CORRODED,57697.0
CRACKED,57697.0
CRACKED,57697.0
CRACKED,7923.0
CRACKED,7923.0
CORRODED,38496.0
CORRODED,38496.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,127389.0
CRACKED,50450.0
CRACKED,50450.0
CORRODED,50450.0
CORRODED,58179.0
CORRODED,49658.0
CORRODED,49658.0
CORRODED,49658.0
CORRODED,29073.0
CORRODED,29073.0
CORRODED,29073.0
CORRODED,75805.0
CORRODED,127389.0
CORRODED,42493.0
CORRODED,42493.0
CORRODED,127389.0
CORRODED,12247.0
CORRODED,26573.0
CORRODED,12247.0
CORRODED,26573.0
CORRODED,42820.0
CORRODED,42820.0
CORRODED,42820.0
CORRODED,42820.0
CORRODED,42820.0
CORRODED,42820.0
CRACKED,45991.0
CRACKED,45991.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CORRODED,52292.0
CRACKED,51205.0
CRACKED,24471.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CORRODED,22035.0
CORRODED,22035.0
CRACKED,22035.0
CRACKED,22035.0
CRACKED,22035.0
CRACKED,73374.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CRACKED,26311.0
CRACKED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,68806.0
CORRODED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CRACKED,70923.0
CORRODED,69582.0
CORRODED,28421.0
CRACKED,69582.0
CRACKED,51205.0
CORRODED,26311.0
CRACKED,73374.0
CRACKED,66564.0
CRACKED,100926.0
CORRODED,60684.0
CORRODED,60684.0
CORRODED,60684.0
CRACKED,60684.0
CRACKED,60684.0
CRACKED,60684.0
CRACKED,60684.0
CRACKED,67092.0
CRACKED,67092.0
CRACKED,67092.0
CRACKED,67092.0
CORRODED,38496.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,31904.0
CRACKED,26311.0
CRACKED,26311.0
CORRODED,26311.0
CORRODED,26573.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,26311.0
CORRODED,12247.0
CORRODED,26573.0
CORRODED,26573.0
CORRODED,26573.0
CORRODED,26573.0
CORRODED,51205.0
CRACKED,51205.0
CORRODED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CORRODED,23736.0
CORRODED,23736.0
CRACKED,51205.0
CORRODED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,16247.0
CORRODED,51205.0
CORRODED,51205.0
CRACKED,16247.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CORRODED,51205.0
CRACKED,51205.0
CRACKED,68542.0
CORRODED,35494.0
CRACKED,44780.0
CORRODED,28374.0
CORRODED,17607.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,51205.0
CRACKED,57036.0
CRACKED,57036.0
CRACKED,38034.0
CORRODED,30062.0
CORRODED,30062.0
CORRODED,45991.0
CORRODED,70207.0
CORRODED,70923.0
